time,GL [W m-2],P0 [Pa],RH2M [percent],RR [kg m-2],T2M [degree_Celsius],TD2M [degree_Celsius],UU [m s-1],VV [m s-1],lat,lon
2022-07-22T19:00+00:00,0.0,101366.26,54.84,0.0,27.28,17.41,-0.54,-0.41,47.386993,15.094809
2022-07-22T20:00+00:00,0.0,101489.8,60.14,0.0,25.52,17.22,-0.15,-0.27,47.386993,15.094809
2022-07-22T21:00+00:00,0.0,101565.99,64.07,0.0,24.34,17.11,0.14,-0.15,47.386993,15.094809
2022-07-22T22:00+00:00,0.0,101630.89,67.24,0.0,23.54,17.12,0.51,0.04,47.386993,15.094809
2022-07-22T23:00+00:00,0.0,101650.96,71.82,0.0,22.48,17.14,0.28,0.02,47.386993,15.094809
2022-07-23T00:00+00:00,0.0,101651.22,73.88,0.0,21.95,17.08,0.12,0.0,47.386993,15.094809
2022-07-23T01:00+00:00,0.0,101674.36,72.41,0.0,22.11,16.92,0.26,0.01,47.386993,15.094809
2022-07-23T02:00+00:00,0.0,101641.35,75.01,0.0,21.32,16.71,0.45,0.1,47.386993,15.094809
2022-07-23T03:00+00:00,0.0,101646.41,77.66,0.0,20.57,16.53,0.54,0.1,47.386993,15.094809
2022-07-23T04:00+00:00,32.45,101691.03,76.37,0.0,20.17,15.88,0.69,0.29,47.386993,15.094809
2022-07-23T05:00+00:00,144.94,101686.19,68.36,0.0,21.09,15.04,0.85,0.28,47.386993,15.094809
2022-07-23T06:00+00:00,297.68,101642.86,63.88,0.0,22.67,15.48,0.86,0.51,47.386993,15.094809
2022-07-23T07:00+00:00,257.38,101629.28,52.93,0.0,24.64,14.41,1.01,0.4,47.386993,15.094809
2022-07-23T08:00+00:00,332.22,101568.67,43.63,0.0,27.48,14.01,0.51,0.54,47.386993,15.094809
2022-07-23T09:00+00:00,361.56,101553.83,40.17,0.0,27.75,12.98,1.68,0.67,47.386993,15.094809
2022-07-23T10:00+00:00,304.41,101584.01,40.68,0.0,27.44,12.9,2.14,0.69,47.386993,15.094809
2022-07-23T11:00+00:00,446.21,101552.11,43.78,0.0,27.04,13.67,1.73,0.56,47.386993,15.094809
2022-07-23T12:00+00:00,790.78,101412.16,33.24,0.0,30.04,12.12,1.25,0.16,47.386993,15.094809
2022-07-23T13:00+00:00,758.97,101320.12,29.26,0.0,31.36,11.33,1.92,0.59,47.386993,15.094809
2022-07-23T14:00+00:00,658.88,101279.68,29.75,0.0,31.44,11.65,1.52,0.48,47.386993,15.094809
2022-07-23T15:00+00:00,519.65,101250.61,30.48,0.0,32.23,12.7,0.88,0.25,47.386993,15.094809
2022-07-23T16:00+00:00,365.03,101200.42,30.09,0.0,31.9,12.22,-0.3,-0.11,47.386993,15.094809
2022-07-23T17:00+00:00,131.42,101235.83,31.82,0.0,30.65,11.98,0.11,-0.14,47.386993,15.094809
2022-07-23T18:00+00:00,68.29,101315.75,38.9,0.0,28.9,13.52,0.32,-0.14,47.386993,15.094809
2022-07-23T19:00+00:00,0.0,101416.96,46.34,0.0,26.94,14.45,0.28,0.19,47.386993,15.094809
2022-07-23T20:00+00:00,0.0,101989.61,75.49,1.506,21.05,16.55,3.13,1.15,47.386993,15.094809
2022-07-23T21:00+00:00,0.0,101995.6,90.41,3.53,19.15,17.54,-0.44,-0.26,47.386993,15.094809
2022-07-23T22:00+00:00,0.0,102028.3,90.03,0.578,18.97,17.3,0.51,0.16,47.386993,15.094809
2022-07-23T23:00+00:00,0.0,102005.21,91.68,0.022,18.77,17.39,0.61,0.23,47.386993,15.094809
2022-07-24T00:00+00:00,0.0,102045.03,91.99,0.0,18.24,16.91,0.35,0.17,47.386993,15.094809
2022-07-24T01:00+00:00,0.0,102014.97,90.77,0.0,18.07,16.53,0.75,0.28,47.386993,15.094809
2022-07-24T02:00+00:00,0.0,102014.91,88.88,0.0,18.02,16.15,0.85,0.18,47.386993,15.094809
2022-07-24T03:00+00:00,0.0,102025.21,90.6,0.0,18.02,16.46,0.22,0.07,47.386993,15.094809
2022-07-24T04:00+00:00,17.44,102055.14,88.01,0.0,18.09,16.07,0.82,0.19,47.386993,15.094809
2022-07-24T05:00+00:00,116.7,102095.31,86.88,0.0,18.41,16.19,0.76,0.18,47.386993,15.094809
2022-07-24T06:00+00:00,158.43,102095.48,84.91,0.0,19.1,16.51,0.69,0.38,47.386993,15.094809
2022-07-24T07:00+00:00,362.99,102064.85,77.51,0.0,20.37,16.31,1.32,0.55,47.386993,15.094809
2022-07-24T08:00+00:00,640.23,101992.98,70.1,0.0,22.37,16.66,0.42,0.29,47.386993,15.094809
2022-07-24T09:00+00:00,752.92,101932.79,66.21,0.0,23.84,17.16,-0.38,0.08,47.386993,15.094809
2022-07-24T10:00+00:00,742.63,101866.99,54.95,0.0,25.74,16.01,-0.47,0.09,47.386993,15.094809
2022-07-24T11:00+00:00,891.52,101801.3,48.37,0.0,26.66,14.86,-0.26,0.26,47.386993,15.094809
2022-07-24T12:00+00:00,644.75,101691.71,42.14,0.0,28.49,14.39,-0.15,0.25,47.386993,15.094809
2022-07-24T13:00+00:00,573.99,101643.64,42.09,0.0,29.09,14.9,-1.6,-0.27,47.386993,15.094809
2022-07-24T14:00+00:00,702.47,101578.72,38.06,0.0,29.08,13.34,-1.2,-0.13,47.386993,15.094809
2022-07-24T15:00+00:00,335.73,101568.03,40.97,0.0,28.66,14.1,-1.82,-0.38,47.386993,15.094809
2022-07-24T16:00+00:00,384.38,101510.64,37.93,0.0,29.2,13.4,-1.06,-0.08,47.386993,15.094809
2022-07-24T17:00+00:00,193.05,101481.55,37.98,0.0,29.16,13.38,-1.29,-0.22,47.386993,15.094809
2022-07-24T18:00+00:00,61.84,101536.01,51.48,0.0,26.65,15.83,-0.87,0.09,47.386993,15.094809
2022-07-24T19:00+00:00,0.0,101629.78,56.59,0.0,25.04,15.82,-0.51,-0.28,47.386993,15.094809
2022-07-24T20:00+00:00,0.0,101716.39,64.77,0.0,23.48,16.47,-0.53,-0.37,47.386993,15.094809
2022-07-24T21:00+00:00,0.0,101776.06,70.9,0.0,22.09,16.56,0.35,-0.01,47.386993,15.094809
2022-07-24T22:00+00:00,0.0,101846.1,75.56,0.0,21.02,16.54,0.28,-0.08,47.386993,15.094809
2022-07-24T23:00+00:00,0.0,101845.79,76.13,0.0,20.34,16.0,0.57,0.07,47.386993,15.094809
2022-07-25T00:00+00:00,0.0,101830.78,81.03,0.0,19.44,16.1,0.38,0.05,47.386993,15.094809
2022-07-25T01:00+00:00,0.0,101810.35,83.83,0.0,18.74,15.95,0.33,0.0,47.386993,15.094809
2022-07-25T02:00+00:00,0.0,101800.17,84.09,0.0,18.12,15.39,0.5,0.08,47.386993,15.094809
2022-07-25T03:00+00:00,0.0,101803.82,87.24,0.0,17.39,15.24,0.28,0.01,47.386993,15.094809
2022-07-25T04:00+00:00,36.11,101810.41,88.48,0.0,17.17,15.25,0.39,0.07,47.386993,15.094809
2022-07-25T05:00+00:00,141.71,101760.39,84.69,0.0,18.18,15.56,0.01,0.06,47.386993,15.094809
2022-07-25T06:00+00:00,295.79,101671.65,75.93,0.0,20.2,15.82,0.02,0.19,47.386993,15.094809
2022-07-25T07:00+00:00,437.31,101584.85,66.2,0.0,22.86,16.22,0.0,0.25,47.386993,15.094809
2022-07-25T08:00+00:00,596.97,101483.29,57.5,0.0,24.58,15.64,-0.19,0.1,47.386993,15.094809
2022-07-25T09:00+00:00,744.07,101364.78,50.05,0.0,26.76,15.48,-0.92,-0.03,47.386993,15.094809
2022-07-25T10:00+00:00,814.26,101267.64,48.17,0.0,28.1,16.12,-0.71,-0.05,47.386993,15.094809
2022-07-25T11:00+00:00,849.17,101157.35,45.08,0.0,29.7,16.52,-1.07,-0.17,47.386993,15.094809
2022-07-25T12:00+00:00,828.93,101029.22,43.48,0.0,31.29,17.39,-0.12,0.18,47.386993,15.094809
2022-07-25T13:00+00:00,745.68,100911.75,41.75,0.0,32.68,17.99,-0.93,-0.07,47.386993,15.094809
2022-07-25T14:00+00:00,374.83,100875.21,45.3,0.0,31.29,18.04,-0.65,0.28,47.386993,15.094809
2022-07-25T15:00+00:00,516.24,100809.96,43.86,0.0,31.98,18.14,-1.09,0.22,47.386993,15.094809
2022-07-25T16:00+00:00,361.75,100799.3,44.3,0.0,31.51,17.88,-0.66,0.24,47.386993,15.094809
2022-07-25T17:00+00:00,148.56,100785.96,46.65,0.0,30.69,17.96,-0.47,0.1,47.386993,15.094809
2022-07-25T18:00+00:00,12.68,100836.01,52.95,0.0,28.67,18.13,-0.34,0.08,47.386993,15.094809
2022-07-25T19:00+00:00,0.0,100899.35,59.99,0.001,27.45,18.99,-0.43,-0.17,47.386993,15.094809
2022-07-25T20:00+00:00,0.0,100961.25,63.57,0.001,26.33,18.87,-0.48,-0.14,47.386993,15.094809
2022-07-25T21:00+00:00,0.0,100994.18,68.86,0.001,25.08,18.95,-0.01,0.17,47.386993,15.094809
2022-07-25T22:00+00:00,0.0,101016.47,70.57,0.0,24.55,18.85,-0.41,-0.17,47.386993,15.094809
2022-07-25T23:00+00:00,0.0,101086.57,73.31,0.001,24.1,19.03,0.09,-0.02,47.386993,15.094809
2022-07-26T00:00+00:00,0.0,101274.36,78.35,1.319,20.58,16.68,2.19,0.64,47.386993,15.094809
2022-07-26T01:00+00:00,0.0,101269.94,81.27,0.216,20.38,17.06,1.32,0.31,47.386993,15.094809
2022-07-26T02:00+00:00,0.0,101295.19,81.35,0.022,19.75,16.47,0.72,0.18,47.386993,15.094809
2022-07-26T03:00+00:00,0.0,101270.81,87.84,0.241,19.06,17.0,0.21,-0.07,47.386993,15.094809
2022-07-26T04:00+00:00,15.33,101300.42,85.6,0.095,19.07,16.6,0.57,0.12,47.386993,15.094809
2022-07-26T05:00+00:00,54.35,101320.79,83.53,0.0,19.46,16.6,0.89,0.24,47.386993,15.094809
2022-07-26T06:00+00:00,68.6,101299.3,67.21,0.004,20.56,14.27,1.75,0.54,47.386993,15.094809
2022-07-26T07:00+00:00,109.59,101264.49,73.38,0.001,20.77,15.84,0.17,0.0,47.386993,15.094809
2022-07-26T08:00+00:00,152.95,101274.03,64.99,0.0,21.39,14.54,0.83,0.27,47.386993,15.094809
2022-07-26T09:00+00:00,338.47,101280.71,58.43,0.0,22.85,14.27,0.8,0.36,47.386993,15.094809
2022-07-26T10:00+00:00,471.76,101275.46,54.14,0.0,24.59,14.7,0.77,0.41,47.386993,15.094809
2022-07-26T11:00+00:00,454.2,101272.98,46.29,0.0,24.6,12.32,0.45,0.27,47.386993,15.094809
2022-07-26T12:00+00:00,436.02,101161.25,44.05,0.0,26.69,13.45,0.75,0.44,47.386993,15.094809
2022-07-26T13:00+00:00,596.56,101133.29,43.53,0.0,26.32,12.93,-0.33,-0.36,47.386993,15.094809
2022-07-26T14:00+00:00,335.03,101123.55,42.9,0.0,26.81,13.15,0.49,0.04,47.386993,15.094809
2022-07-26T15:00+00:00,143.58,101224.4,47.01,0.006,24.67,12.61,-0.01,-0.4,47.386993,15.094809
2022-07-26T16:00+00:00,196.23,101234.85,53.84,0.0,24.29,14.35,1.19,0.47,47.386993,15.094809
2022-07-26T17:00+00:00,142.41,101265.23,44.87,0.0,24.41,11.67,0.57,0.01,47.386993,15.094809
2022-07-26T18:00+00:00,48.24,101284.37,51.12,0.0,23.56,12.88,0.35,0.22,47.386993,15.094809
2022-07-26T19:00+00:00,0.0,101395.64,71.12,0.0,20.82,15.39,0.17,0.35,47.386993,15.094809
2022-07-26T20:00+00:00,0.0,101459.3,70.82,0.0,20.35,14.88,0.62,0.26,47.386993,15.094809
2022-07-26T21:00+00:00,0.0,101480.3,71.07,0.0,19.83,14.44,0.7,0.3,47.386993,15.094809
2022-07-26T22:00+00:00,0.0,101516.76,66.84,0.0,19.44,13.12,0.67,0.24,47.386993,15.094809
2022-07-26T23:00+00:00,0.0,101554.6,74.48,0.0,18.17,13.56,-0.12,-0.21,47.386993,15.094809
2022-07-27T00:00+00:00,0.0,101606.26,81.09,0.0,16.95,13.69,-0.1,-0.06,47.386993,15.094809
2022-07-27T01:00+00:00,0.0,101615.81,83.44,0.0,16.21,13.4,0.17,-0.03,47.386993,15.094809
2022-07-27T02:00+00:00,0.0,101625.6,85.89,0.0,15.87,13.52,0.51,0.11,47.386993,15.094809
2022-07-27T03:00+00:00,0.0,101590.79,86.2,0.0,15.63,13.33,0.11,0.02,47.386993,15.094809
2022-07-27T04:00+00:00,22.75,101595.75,84.33,0.0,15.92,13.28,-0.21,-0.17,47.386993,15.094809
2022-07-27T05:00+00:00,82.51,101590.49,82.84,0.0,15.94,13.03,-0.82,-0.17,47.386993,15.094809
2022-07-27T06:00+00:00,117.55,101593.42,79.53,0.0,16.76,13.2,-0.07,0.04,47.386993,15.094809
2022-07-27T07:00+00:00,189.84,101574.43,75.0,0.0,17.8,13.31,-0.11,0.13,47.386993,15.094809
2022-07-27T08:00+00:00,277.05,101494.37,70.77,0.0,19.03,13.6,-0.76,-0.01,47.386993,15.094809
2022-07-27T09:00+00:00,232.41,101459.85,66.93,0.0,19.48,13.18,-0.42,0.13,47.386993,15.094809
2022-07-27T10:00+00:00,136.27,101492.94,68.65,0.002,19.93,14.0,-0.06,-0.11,47.386993,15.094809
2022-07-27T11:00+00:00,143.83,101553.85,84.24,0.529,17.92,15.22,1.73,0.32,47.386993,15.094809
2022-07-27T12:00+00:00,147.18,101593.64,87.29,1.191,17.3,15.17,1.35,0.22,47.386993,15.094809
2022-07-27T13:00+00:00,144.25,101613.47,88.42,1.987,17.4,15.47,0.7,0.18,47.386993,15.094809
2022-07-27T14:00+00:00,120.14,101594.53,91.4,1.517,17.43,16.01,-0.05,0.3,47.386993,15.094809
2022-07-27T15:00+00:00,109.35,101553.49,85.74,0.407,17.75,15.33,0.18,0.14,47.386993,15.094809
2022-07-27T16:00+00:00,86.77,101545.03,85.68,0.248,18.14,15.7,-0.38,0.0,47.386993,15.094809
2022-07-27T17:00+00:00,140.01,101525.23,87.98,0.004,18.34,16.31,-0.58,-0.17,47.386993,15.094809
2022-07-27T18:00+00:00,32.96,101560.28,89.14,0.0,18.11,16.3,-0.03,-0.04,47.386993,15.094809
2022-07-27T19:00+00:00,0.0,101614.1,91.76,0.0,17.52,16.16,-0.07,-0.06,47.386993,15.094809
2022-07-27T20:00+00:00,0.0,101705.54,92.39,0.0,16.72,15.48,0.1,0.13,47.386993,15.094809
2022-07-27T21:00+00:00,0.0,101725.99,93.65,0.0,16.79,15.77,0.53,0.14,47.386993,15.094809
2022-07-27T22:00+00:00,0.0,101745.41,90.87,0.0,16.7,15.21,0.69,0.23,47.386993,15.094809
2022-07-27T23:00+00:00,0.0,101750.89,91.71,0.0,16.23,14.88,-0.06,0.08,47.386993,15.094809
2022-07-28T00:00+00:00,0.0,101784.03,92.26,0.0,16.17,14.91,0.26,0.08,47.386993,15.094809
2022-07-28T01:00+00:00,0.0,101765.79,92.14,0.0,16.02,14.75,0.3,0.1,47.386993,15.094809
2022-07-28T02:00+00:00,0.0,101740.97,91.86,0.0,15.91,14.59,0.12,0.03,47.386993,15.094809
2022-07-28T03:00+00:00,0.0,101745.96,89.11,0.0,15.74,13.95,1.02,0.13,47.386993,15.094809
2022-07-28T04:00+00:00,5.62,101795.51,89.18,0.0,15.8,14.02,0.69,0.13,47.386993,15.094809
2022-07-28T05:00+00:00,41.25,101810.74,86.44,0.0,15.84,13.58,1.14,0.22,47.386993,15.094809
2022-07-28T06:00+00:00,128.21,101810.46,83.74,0.0,16.32,13.56,0.59,0.18,47.386993,15.094809
2022-07-28T07:00+00:00,198.67,101790.41,78.74,0.0,17.68,13.95,0.57,0.26,47.386993,15.094809
2022-07-28T08:00+00:00,313.81,101765.11,75.22,0.0,18.42,13.96,0.06,0.18,47.386993,15.094809
2022-07-28T09:00+00:00,610.59,101734.78,68.87,0.0,19.88,14.0,0.32,0.22,47.386993,15.094809
2022-07-28T10:00+00:00,761.67,101637.94,63.99,0.0,21.94,14.82,0.28,0.26,47.386993,15.094809
2022-07-28T11:00+00:00,757.06,101557.35,56.57,0.0,23.25,14.14,0.58,0.33,47.386993,15.094809
2022-07-28T12:00+00:00,843.18,101494.55,57.96,0.0,24.5,15.68,1.09,0.44,47.386993,15.094809
2022-07-28T13:00+00:00,766.14,101428.93,50.28,0.0,25.25,14.17,0.68,0.47,47.386993,15.094809
2022-07-28T14:00+00:00,426.25,101338.14,50.1,0.0,26.0,14.81,-0.46,0.22,47.386993,15.094809
2022-07-28T15:00+00:00,521.22,101278.23,46.91,0.0,26.56,14.3,-0.43,0.0,47.386993,15.094809
2022-07-28T16:00+00:00,357.91,101235.41,46.49,0.0,27.1,14.65,-0.64,-0.04,47.386993,15.094809
2022-07-28T17:00+00:00,193.95,101229.18,47.58,0.0,26.34,14.31,-0.96,-0.04,47.386993,15.094809
2022-07-28T18:00+00:00,51.68,101291.14,54.97,0.0,24.39,14.76,-0.45,-0.04,47.386993,15.094809
2022-07-28T19:00+00:00,0.0,101386.29,64.65,0.0,22.55,15.56,-0.39,-0.32,47.386993,15.094809
2022-07-28T20:00+00:00,0.0,101491.47,70.19,0.0,21.38,15.73,0.76,0.16,47.386993,15.094809
2022-07-28T21:00+00:00,0.0,101575.97,74.93,0.0,20.26,15.67,0.05,0.08,47.386993,15.094809
2022-07-28T22:00+00:00,0.0,101625.33,78.27,0.0,19.5,15.61,-0.12,-0.01,47.386993,15.094809
2022-07-28T23:00+00:00,0.0,101616.16,80.23,0.0,19.19,15.71,-0.27,-0.23,47.386993,15.094809
2022-07-29T00:00+00:00,0.0,101634.31,83.25,0.0,18.46,15.57,0.32,0.03,47.386993,15.094809
2022-07-29T01:00+00:00,0.0,101616.58,84.71,0.0,18.09,15.48,0.16,0.1,47.386993,15.094809
2022-07-29T02:00+00:00,0.0,101614.46,84.39,0.0,18.09,15.41,0.23,0.07,47.386993,15.094809
2022-07-29T03:00+00:00,0.0,101576.94,82.7,0.0,17.77,14.79,-0.16,-0.09,47.386993,15.094809
2022-07-29T04:00+00:00,5.39,101604.55,84.2,0.001,17.35,14.66,0.39,0.06,47.386993,15.094809
2022-07-29T05:00+00:00,126.2,101616.42,80.65,0.0,18.18,14.8,0.19,0.08,47.386993,15.094809
2022-07-29T06:00+00:00,211.07,101580.97,72.93,0.0,19.92,14.92,0.08,0.22,47.386993,15.094809
2022-07-29T07:00+00:00,487.14,101500.89,63.89,0.0,22.19,15.03,0.4,0.31,47.386993,15.094809
2022-07-29T08:00+00:00,608.7,101443.91,55.54,0.0,23.98,14.54,0.16,0.41,47.386993,15.094809
2022-07-29T09:00+00:00,641.62,101423.94,50.75,0.0,24.95,14.04,0.57,0.34,47.386993,15.094809
2022-07-29T10:00+00:00,335.11,101415.91,52.76,0.005,25.22,14.89,1.2,0.73,47.386993,15.094809
2022-07-29T11:00+00:00,264.3,101477.5,63.67,0.109,23.34,16.07,1.69,0.58,47.386993,15.094809
2022-07-29T12:00+00:00,288.88,101474.78,65.12,0.001,23.39,16.46,1.22,0.73,47.386993,15.094809
2022-07-29T13:00+00:00,505.75,101434.46,57.87,0.004,24.46,15.62,0.88,0.47,47.386993,15.094809
2022-07-29T14:00+00:00,432.91,101355.17,52.8,0.0,25.3,14.98,-0.17,0.02,47.386993,15.094809
2022-07-29T15:00+00:00,478.36,101256.56,45.26,0.0,26.44,13.64,0.09,0.06,47.386993,15.094809
2022-07-29T16:00+00:00,359.77,101215.97,46.57,0.0,26.41,14.05,-1.61,-0.27,47.386993,15.094809
2022-07-29T17:00+00:00,119.75,101204.62,47.94,0.0,25.94,14.07,-1.47,-0.33,47.386993,15.094809
2022-07-29T18:00+00:00,15.88,101231.47,56.09,0.0,24.5,15.17,-0.68,-0.23,47.386993,15.094809
2022-07-29T19:00+00:00,0.0,101291.71,65.07,0.0,22.38,15.5,-0.31,-0.23,47.386993,15.094809
2022-07-29T20:00+00:00,0.0,101406.67,72.78,0.0,21.49,16.4,-0.25,0.01,47.386993,15.094809
2022-07-29T21:00+00:00,0.0,101454.28,86.37,0.56,20.04,17.69,-0.27,-0.22,47.386993,15.094809
2022-07-29T22:00+00:00,0.0,101471.19,88.66,0.118,19.41,17.49,-0.25,-0.24,47.386993,15.094809
2022-07-29T23:00+00:00,0.0,101470.72,84.91,0.0,19.48,16.87,0.56,0.15,47.386993,15.094809
2022-07-30T00:00+00:00,0.0,101424.76,85.79,0.0,19.2,16.76,0.54,0.11,47.386993,15.094809
2022-07-30T01:00+00:00,0.0,101414.46,75.88,0.003,19.16,14.81,0.86,0.18,47.386993,15.094809
2022-07-30T02:00+00:00,0.0,101443.71,85.41,0.14,17.69,15.22,1.46,0.38,47.386993,15.094809
2022-07-30T03:00+00:00,0.0,101445.73,90.16,0.686,17.08,15.45,1.09,0.35,47.386993,15.094809
2022-07-30T04:00+00:00,0.95,101475.33,91.41,0.816,16.81,15.4,0.93,0.2,47.386993,15.094809
2022-07-30T05:00+00:00,20.53,101514.14,93.16,0.827,16.74,15.63,0.53,0.13,47.386993,15.094809
2022-07-30T06:00+00:00,46.34,101505.99,92.37,0.003,16.93,15.69,0.28,0.14,47.386993,15.094809
2022-07-30T07:00+00:00,67.86,101540.44,90.88,0.006,17.08,15.58,0.37,0.15,47.386993,15.094809
2022-07-30T08:00+00:00,163.56,101520.28,84.83,0.092,17.88,15.29,0.51,0.33,47.386993,15.094809
2022-07-30T09:00+00:00,232.92,101480.57,74.05,0.0,19.34,14.6,1.4,0.55,47.386993,15.094809
2022-07-30T10:00+00:00,264.91,101460.6,74.33,0.001,19.86,15.16,0.85,0.41,47.386993,15.094809
2022-07-30T11:00+00:00,267.84,101463.71,70.78,0.001,20.36,14.88,0.92,0.56,47.386993,15.094809
2022-07-30T12:00+00:00,370.05,101420.06,63.16,0.0,21.25,13.97,1.3,0.59,47.386993,15.094809
2022-07-30T13:00+00:00,781.3,101330.51,49.98,0.0,23.4,12.39,0.5,0.41,47.386993,15.094809
2022-07-30T14:00+00:00,282.38,101290.66,42.95,0.0,24.22,10.84,1.23,0.26,47.386993,15.094809
2022-07-30T15:00+00:00,311.52,101284.43,36.73,0.0,24.93,9.14,0.89,0.13,47.386993,15.094809
2022-07-30T16:00+00:00,343.43,101355.91,37.82,0.0,23.42,8.23,1.87,0.37,47.386993,15.094809
2022-07-30T17:00+00:00,214.45,101391.35,39.22,0.0,23.02,8.41,1.62,0.46,47.386993,15.094809
2022-07-30T18:00+00:00,17.32,101484.36,47.25,0.0,21.15,9.48,0.93,0.47,47.386993,15.094809
2022-07-30T19:00+00:00,0.0,101540.79,55.9,0.0,19.91,10.86,1.31,0.62,47.386993,15.094809
2022-07-30T20:00+00:00,0.0,101601.03,56.86,0.0,19.69,10.9,0.5,0.12,47.386993,15.094809
2022-07-30T21:00+00:00,0.0,101633.85,63.5,0.002,18.78,11.71,1.46,0.31,47.386993,15.094809
2022-07-30T22:00+00:00,0.0,101623.85,64.64,0.0,18.36,11.58,0.91,0.26,47.386993,15.094809
2022-07-30T23:00+00:00,0.0,101639.91,67.15,0.0,17.65,11.49,0.45,0.13,47.386993,15.094809
2022-07-31T00:00+00:00,0.0,101638.35,67.48,0.0,17.57,11.48,0.47,0.2,47.386993,15.094809
2022-07-31T01:00+00:00,0.0,101633.39,69.57,0.0,17.1,11.5,-0.26,-0.2,47.386993,15.094809
2022-07-31T02:00+00:00,0.0,101623.4,66.77,0.0,17.27,11.04,0.43,0.17,47.386993,15.094809
2022-07-31T03:00+00:00,0.0,101623.89,68.21,0.001,17.12,11.22,-0.11,-0.01,47.386993,15.094809
2022-07-31T04:00+00:00,3.41,101609.6,69.53,0.0,16.96,11.35,0.02,-0.01,47.386993,15.094809
2022-07-31T05:00+00:00,30.05,101635.03,67.5,0.0,17.19,11.13,0.73,0.42,47.386993,15.094809
2022-07-31T06:00+00:00,66.48,101669.36,68.2,0.0,17.51,11.58,-0.01,0.25,47.386993,15.094809
2022-07-31T07:00+00:00,107.98,101710.6,66.89,0.0,17.93,11.69,-0.23,0.15,47.386993,15.094809
2022-07-31T08:00+00:00,270.3,101680.06,63.86,0.0,18.91,11.93,0.46,0.27,47.386993,15.094809
2022-07-31T09:00+00:00,453.72,101638.0,55.9,0.0,20.59,11.48,0.41,0.12,47.386993,15.094809
2022-07-31T10:00+00:00,766.8,101534.15,38.77,0.0,23.39,8.57,1.5,0.46,47.386993,15.094809
2022-07-31T11:00+00:00,552.51,101488.66,35.5,0.0,25.0,8.69,0.78,0.14,47.386993,15.094809
2022-07-31T12:00+00:00,682.25,101460.69,34.79,0.0,25.43,8.78,1.65,0.33,47.386993,15.094809
2022-07-31T13:00+00:00,385.67,101509.46,36.92,0.0,23.92,8.32,-0.02,-0.19,47.386993,15.094809
2022-07-31T14:00+00:00,275.43,101468.19,37.99,0.0,24.27,9.05,0.35,0.03,47.386993,15.094809
2022-07-31T15:00+00:00,188.12,101450.23,40.41,0.0,23.98,9.72,0.08,0.16,47.386993,15.094809
2022-07-31T16:00+00:00,129.83,101440.01,42.13,0.0,23.87,10.23,-0.31,-0.15,47.386993,15.094809
2022-07-31T17:00+00:00,62.23,101435.71,42.97,0.0,23.52,10.21,-0.11,-0.23,47.386993,15.094809
2022-07-31T18:00+00:00,16.72,101485.94,46.0,0.0,22.96,10.73,0.14,0.0,47.386993,15.094809
2022-07-31T19:00+00:00,0.0,101575.49,59.82,0.0,20.66,12.58,0.69,0.25,47.386993,15.094809
2022-07-31T20:00+00:00,0.0,101625.94,64.46,0.0,19.55,12.67,0.17,0.07,47.386993,15.094809
2022-07-31T21:00+00:00,0.0,101645.68,69.21,0.0,18.63,12.89,0.17,-0.04,47.386993,15.094809
2022-07-31T22:00+00:00,0.0,101665.66,72.16,0.0,17.86,12.78,0.9,0.23,47.386993,15.094809
2022-07-31T23:00+00:00,0.0,101675.41,72.86,0.0,17.23,12.32,0.89,0.21,47.386993,15.094809
2022-08-01T00:00+00:00,0.0,101685.22,75.77,0.0,16.9,12.59,0.63,0.19,47.386993,15.094809
2022-08-01T01:00+00:00,0.0,101655.78,74.99,0.0,16.76,12.31,0.99,0.23,47.386993,15.094809
2022-08-01T02:00+00:00,0.0,101654.12,78.54,0.0,16.23,12.5,0.42,0.13,47.386993,15.094809
2022-08-01T03:00+00:00,0.0,101636.35,79.29,0.0,15.9,12.32,0.42,0.03,47.386993,15.094809
2022-08-01T04:00+00:00,3.88,101675.67,80.26,0.0,15.31,11.94,0.13,-0.02,47.386993,15.094809
2022-08-01T05:00+00:00,46.99,101695.57,77.48,0.0,16.33,12.38,0.4,0.15,47.386993,15.094809
2022-08-01T06:00+00:00,113.68,101695.51,73.11,0.0,16.8,11.96,0.46,0.38,47.386993,15.094809
2022-08-01T07:00+00:00,389.49,101628.46,64.4,0.0,19.34,12.46,0.13,0.31,47.386993,15.094809
2022-08-01T08:00+00:00,561.27,101489.12,55.38,0.0,22.68,13.29,0.02,0.38,47.386993,15.094809
2022-08-01T09:00+00:00,703.25,101364.82,42.33,0.0,26.85,12.99,-0.28,0.08,47.386993,15.094809
2022-08-01T10:00+00:00,767.16,101375.51,34.43,0.0,27.55,10.47,0.55,-0.06,47.386993,15.094809
2022-08-01T11:00+00:00,420.98,101370.03,34.28,0.0,27.66,10.5,1.09,0.09,47.386993,15.094809
2022-08-01T12:00+00:00,805.84,101295.89,29.3,0.0,28.72,9.08,0.23,-0.1,47.386993,15.094809
2022-08-01T13:00+00:00,365.18,101260.94,31.32,0.0,28.95,10.28,1.7,0.4,47.386993,15.094809
2022-08-01T14:00+00:00,372.01,101275.24,33.64,0.0,28.59,11.04,1.67,0.48,47.386993,15.094809
2022-08-01T15:00+00:00,501.59,101222.82,29.68,0.031,29.36,9.83,0.93,0.25,47.386993,15.094809
